fecha,capa1,capa2,capa3,iep_total,pesos_version,capa1_adj,capa2_adj,capa3_adj,iep_ajustado
2024-08-01,-0.6338118484240765,0.6253377668849089,-1.662530230739697,101.92428133995188,35-20-20-10-15-v4-full,-0.4208080557318614,-0.3290161021114779,-1.3453853216578282,95.41516564753037
2024-08-02,-0.6119093008291958,0.4348078584122353,-1.687985719825196,101.17518189992951,35-20-20-10-15-v4-full,-0.9067791863701339,-0.27297790886844336,-1.1740041629521847,94.36687236003267
2024-08-05,-0.5985188096751217,0.4223756841227145,-1.6751420525816179,101.20442908991964,35-20-20-10-15-v4-full,-1.4448567930357952,0.1564088525537411,-0.5991911425973109,95.63818033327878
2024-08-06,-0.5994132194543543,0.5345563807845446,-1.6591667983393399,101.68995957794534,35-20-20-10-15-v4-full,-0.5444309955445599,-0.13297198571447288,-0.8322222912555333,97.0495693997797
2024-08-07,-0.5961462071614037,0.48656660671170904,-1.6426101549558787,101.55082663313797,35-20-20-10-15-v4-full,-0.4575144719233609,-0.17731804848724575,-0.7574510178977154,97.36332116475734
2024-08-08,-0.5968894248516867,0.5643749709227334,-1.6264307376567548,101.89990737131389,35-20-20-10-15-v4-full,-0.19729571878228336,-0.24060115688630002,-0.862632064356916,97.7580017510069
2024-08-09,-0.5946946382416834,0.6302711558771004,-1.612740906857583,102.20539844126431,35-20-20-10-15-v4-full,0.0006998867856869984,-0.29528181895933425,-0.9688832661107147,97.96663571781815
2024-08-12,-0.5922336686219284,0.6735785549203382,0.5013763215059297,107.67253450201518,35-20-20-10-15-v4-full,-0.011646311551127497,-0.23639810536801642,1.130815712927602,103.40820632560037
2024-08-13,-0.5919085671543506,0.6990957908138252,0.5085295621192424,107.79362440225893,35-20-20-10-15-v4-full,0.13050619525159368,-0.30637511079054625,1.0212861259557653,103.35200811029019
2024-08-14,-0.5866426082608811,0.6901855382332996,0.521057000622748,107.80773284432273,35-20-20-10-15-v4-full,0.23870540121516604,-0.3892768975800961,0.9545503472462993,103.23225873723082
2024-08-15,-0.5806909343881226,0.7530006380790998,0.5139530984447077,108.06206434681549,35-20-20-10-15-v4-full,0.298841807781438,-0.3652156237320118,0.9087347899912757,103.42444236246754
2024-08-16,-0.5691661314272711,0.6720650802084875,0.5160149845187604,107.78381364088115,35-20-20-10-15-v4-full,0.3345823982870346,-0.4640328392171391,0.8930603432231172,103.11507945037623
2024-08-19,-0.5623175572593204,0.6808752667829829,0.5098805734069833,107.82768836898752,35-20-20-10-15-v4-full,0.34678188567728585,-0.4615418150724595,0.8797101204438671,103.1343661958727
2024-08-20,-0.5552575881727977,0.8532211813794197,0.5152271522936461,108.55514836639276,35-20-20-10-15-v4-full,0.2816991222187506,-0.23883970318377035,0.9206569304749866,103.89975199640038
2024-08-21,-0.5469702673477665,0.6679394289669003,0.5427108850151553,107.91173631143405,35-20-20-10-15-v4-full,0.26412218168804513,-0.4070136913081597,0.9544053707052889,103.24990785262112
2024-08-22,-0.5458971816514901,0.6788105228194811,0.5170017657211123,107.89470368854624,35-20-20-10-15-v4-full,0.1895463121687162,-0.3408713311768484,0.9597498049805213,103.26682283551679
2024-08-23,-0.5385524202070697,0.7468934131025539,0.5153232242646465,108.18854556109284,35-20-20-10-15-v4-full,0.28859333167743306,-0.3436447066147662,0.90118314982733,103.45597726416266
2024-08-26,-0.5349213798842749,0.7774693670275122,0.7867923050780502,109.00223071995596,35-20-20-10-15-v4-full,0.2730264685880036,-0.30002383421117285,1.1738969765548024,104.2577612997827
2024-08-27,-0.5302812954915763,0.8925265056226426,1.143273813073331,110.36990333969914,35-20-20-10-15-v4-full,0.31651847210569306,-0.21590929717877083,1.503953237315766,105.57158211212663
2024-08-28,-0.5279767190673758,0.9942058454971414,1.1475751614529686,110.79544008763092,35-20-20-10-15-v4-full,0.22456685337927818,-0.04164925031066358,1.542791941353393,106.04388839415068
2024-08-29,-0.5243971430263779,1.050316668091602,1.1495942864952027,111.03745970675784,35-20-20-10-15-v4-full,0.3036912473857727,-0.05003330534972106,1.5018991851665056,106.18505566254996
2024-08-30,-0.6293511629088878,1.2139792824081672,1.6269388507242366,112.5181325050079,35-20-20-10-15-v4-full,0.23335446941333937,0.08319260739556888,1.9570707750640626,107.6097095653715
2024-09-02,-0.5922420649359232,1.2064082854595295,1.613182464260282,112.58333939395884,35-20-20-10-15-v4-full,,,,
2024-09-03,-0.5762853598199973,1.1362178360509823,1.4384222458959328,111.92152551831953,35-20-20-10-15-v4-full,-0.027466895219880105,0.25190481190649006,1.8547188958213374,107.1158039090921
2024-09-04,-0.5846951022320677,1.1812341824566606,1.4329716495831981,112.05853031471815,35-20-20-10-15-v4-full,-0.0553328684048775,0.3142367177514611,1.8160783237386626,107.1709991961178
2024-09-05,-0.5987525822697387,1.203922548846813,1.3619660289140338,111.922568548474,35-20-20-10-15-v4-full,0.014338811475877677,0.26963745179876175,1.6992085351096662,106.94427854031716
2024-09-06,-0.6043530246888399,1.2671762921432999,1.2191982019911478,111.79906240588588,35-20-20-10-15-v4-full,-0.10821414221539172,0.424628490567577,1.5334073270832402,106.72080433740692
2024-09-09,-0.6143883993388197,1.315233375704482,1.2199563505238773,111.9580623001875,35-20-20-10-15-v4-full,0.032280540357144005,0.3437040062655451,1.5044574539081474,106.81646310626493
2024-09-10,-0.5998095352085259,1.3001744460929407,1.2249088423664867,111.96123383580388,35-20-20-10-15-v4-full,0.06369264019688536,0.3082520063658266,1.4929293701087234,106.75577724660658
2024-09-11,-0.5894593087073465,1.2542030214944997,1.2245965769497564,111.81279326662242,35-20-20-10-15-v4-full,0.1416337385854166,0.20116059870836267,1.4856055062177824,106.58189580060925
2024-09-12,-0.5739780050822039,1.119698201763967,1.2260373696017877,111.33256053201838,35-20-20-10-15-v4-full,0.1842862161271721,0.03847298701712165,1.4815991500696863,106.07041313487018
2024-09-13,-0.5880306593806185,1.1220426419387781,1.2275604955321828,111.29656181749915,35-20-20-10-15-v4-full,0.20127778978419075,0.017084426409703646,1.479431404704962,106.03891003682827
2024-09-16,-0.5792073239441666,1.2923686535057262,1.1949575631862237,111.92724020692962,35-20-20-10-15-v4-full,0.1840726278992212,0.20942532600327413,1.4352695981230876,106.63765105215046
2024-09-17,-0.5760642148720425,1.3187061484554707,1.1966176462476577,112.04774127613463,35-20-20-10-15-v4-full,0.16616550155301424,0.25259629649450943,1.42467143300876,106.72116457911787
2024-09-18,-0.5821720570637727,1.3635590271118219,1.2760848575482344,112.40444337134042,35-20-20-10-15-v4-full,0.12970639985240084,0.32021871200778484,1.488590495136916,107.02384504053921
2024-09-19,-0.5913487159406998,1.2863662556164057,1.4758059154635585,112.56285662407782,35-20-20-10-15-v4-full,0.2186690962890362,0.1562070107634368,1.7084354324062154,107.22878001626329
2024-09-20,-0.5838028588824629,1.2874786337221118,1.4680112713482232,112.57423002591614,35-20-20-10-15-v4-full,0.23647814352625718,0.14590603792316736,1.6997097910109566,107.22809368674433
2024-09-23,-0.5695043470971852,1.302833573813051,1.3835883117966659,112.47463717864947,35-20-20-10-15-v4-full,0.264091154501795,0.14585835211014975,1.6163332528062364,107.11610713639485
2024-09-24,-0.5655859455833039,1.2634105816387458,1.3335115850061823,112.20546779827463,35-20-20-10-15-v4-full,0.29395389367573643,0.08037849631145866,1.5730664600137156,106.85054031832757
2024-09-25,-0.5516680073390279,1.2282018576999334,1.3176171932324068,112.0736097069399,35-20-20-10-15-v4-full,0.3056648887892045,0.042933729149195354,1.5525871154565452,106.69055137118274
2024-09-26,-0.540999317397153,1.1096865186813631,1.2560839376368407,111.48305562667326,35-20-20-10-15-v4-full,0.31770778996891114,-0.07935210016847072,1.4861826187693055,106.07754696632294
2024-09-27,-0.539960656032574,1.124902204879239,1.2600646659622574,111.55750550705434,35-20-20-10-15-v4-full,0.2339935762556684,0.0050817954533839416,1.442711665369504,106.01360541731451
2024-09-30,-0.6775100984440112,1.2453340192545141,1.2221383203747904,111.46299385214674,35-20-20-10-15-v4-full,0.10980222247056637,0.11126802248694267,1.4014398523530986,105.90050105465987
2024-10-01,-0.666930017773028,1.234028299050356,1.2761136146655834,111.58973948940553,35-20-20-10-15-v4-full,-0.010812968862471073,0.20815723911526862,1.372900807061802,105.7945571382793
2024-10-02,-0.6951462319195454,1.2764568782906043,1.262370001552798,111.62633802407176,35-20-20-10-15-v4-full,-0.01824573059023027,0.22723057970466387,1.3556607419637665,105.80173567184464
2024-10-03,-0.7311627499572704,1.2985729702908537,1.2597221265357363,111.58212489139805,35-20-20-10-15-v4-full,-0.13680477522897605,0.3080387058555143,1.2875327801802032,105.53969161575353
2024-10-04,-0.7413052924718699,1.201947700524581,1.3706351676312951,111.43740751627077,35-20-20-10-15-v4-full,-0.07770820793283395,0.1477375671166119,1.4234870855844617,105.44521080984507
2024-10-07,-0.7352672688514748,1.3155341745105245,1.1841293167642208,111.44662186771824,35-20-20-10-15-v4-full,-0.24968190982787009,0.39141458304203436,1.1044363422532464,105.02038405858609
2024-10-08,-0.7726882341487025,1.3569601458791432,1.1606138879205685,111.4225638025433,35-20-20-10-15-v4-full,-0.21543159409192625,0.36878683841058835,1.1068094907022246,105.05568205625855
2024-10-09,-0.8262516416385273,1.3170064846861402,1.15276309688206,111.05565025396062,35-20-20-10-15-v4-full,-0.23321416143963947,0.29524343751100157,1.104699839335338,104.693995338526
2024-10-10,-0.8482499507405433,1.2543272640467453,1.1572508281757272,110.73915861778015,35-20-20-10-15-v4-full,-0.2541425314636778,0.2261894022245412,1.0928174532524262,104.31482393708873
2024-10-11,,,,,incompleta-v4,,,,
2024-10-14,-0.8069301923388035,1.3028035026761142,1.1548621542336888,111.07171104184862,35-20-20-10-15-v4-full,-0.14255893584998358,0.2080552776739888,1.1275111186145075,104.71956418693966
2024-10-15,-0.805340218042199,1.4991576172564531,1.1649183416334576,111.88783287870751,35-20-20-10-15-v4-full,-0.18437538646538498,0.4229462663287116,1.0856863433050437,105.32820862613099
2024-10-16,-0.7386634222516575,1.4067199384385578,1.1271099873071289,111.656930062887,35-20-20-10-15-v4-full,-0.06000252957672825,0.27860201525233896,1.0792898924182739,105.17014549371886
2024-10-17,-0.7370270231411227,1.262935891948936,1.1175720342304754,111.06367639112375,35-20-20-10-15-v4-full,-0.032464451465485045,0.11037340271591956,1.0788769821120157,104.59258204119689
2024-10-18,-0.7228055753286191,1.3022385850234541,1.123467929767887,111.28540196960911,35-20-20-10-15-v4-full,0.03840907557122364,0.10304852493247973,1.1206804415907492,104.91584852338845
2024-10-21,-0.691430304821766,1.208823469400044,1.1263676945490586,111.02880436584239,35-20-20-10-15-v4-full,0.05112925799520773,0.016261842697806728,1.0975056893223751,104.55528555226277
2024-10-22,-0.3148038287528815,1.2696158871036687,1.175466348754015,112.71291333841037,35-20-20-10-15-v4-full,0.39745847636208564,0.06316967946649377,1.143054710722461,106.0689417171218
2024-10-23,-0.30816034851277974,1.1794470361179619,1.0720935507139684,112.11705812020779,35-20-20-10-15-v4-full,0.34761675832530436,-4.690812873486827e-05,0.9804906158499413,105.23521911643086
2024-10-24,-0.28907651103882126,1.2819057608059872,1.077596307084864,112.60744334104598,35-20-20-10-15-v4-full,0.37248008535539767,0.08906612086007182,0.98297697805629,105.68490878250728
2024-10-25,-0.7317705608392736,1.4783410236781338,1.1063730833878413,111.91569715899043,35-20-20-10-15-v4-full,-0.09792370831427699,0.3175459866890795,0.9391086874308552,104.84274424141586
2024-10-28,-0.1112963248803077,1.493586194997127,1.088953688660909,114.10478918330546,35-20-20-10-15-v4-full,0.5096601504660628,0.3029123600829795,0.9361882164275324,106.90345206321435
2024-10-29,-0.7198331963933499,1.3881378485826725,1.091532404855851,111.55956353783934,35-20-20-10-15-v4-full,-0.03350581935086794,0.16990610790342142,0.9538805097971532,104.5145768935609
2024-10-30,-0.7088581360471047,1.174567140947472,1.0795735245000408,110.71379621762088,35-20-20-10-15-v4-full,-0.07379842835690997,-0.019508681189595256,0.8818896392912052,103.43591642940282
2024-10-31,-0.8944750818837315,1.2366083900714502,1.09909244645912,110.3610992085863,35-20-20-10-15-v4-full,-0.3976777800677876,0.11857324553045911,0.7455787476563289,102.51388917620778
2024-11-01,-0.8457178616634032,1.4304913519708062,1.0919593096136104,111.28944848484109,35-20-20-10-15-v4-full,-0.27014008243426524,0.2625997094421766,0.8010745980965166,103.67511659967245
2024-11-04,-0.8251116908251412,1.3036036152988337,1.0784088202851287,110.82014291276592,35-20-20-10-15-v4-full,-0.24620017004719574,0.13321782304799346,0.7759613426149549,103.17859560874655
2024-11-05,-0.817844995958642,1.2519821021744197,1.2891019063425169,111.16582300744447,35-20-20-10-15-v4-full,-0.15177859409308847,0.03327561195441331,1.063514697026958,103.82818566624161
2024-11-06,-0.8268455993061377,1.247677440473221,1.2803321633740117,111.09517789150217,35-20-20-10-15-v4-full,0.07030573751091462,-0.11136587746986337,1.2944103326632694,104.6041539582493
2024-11-07,-0.8342307796039805,1.331302144403736,1.2719774826855308,111.38294187446058,35-20-20-10-15-v4-full,0.12503619264026478,-0.06841872768849244,1.344800812969049,105.09347535109195
2024-11-08,-0.8324439937515381,1.2207581066575266,1.1443315513797911,110.62790464569495,35-20-20-10-15-v4-full,0.14142091763582354,-0.19290721058408966,1.2273019166710288,104.35912071624897
2024-11-11,-0.8189359535380796,1.2489798977638764,1.1267887542181452,110.74421295796334,35-20-20-10-15-v4-full,0.1534241897208699,-0.16860111771884267,1.2031194710096353,104.43790042585414
2024-11-12,-0.8157259457523459,1.2344461891407763,1.0910505888237536,110.60796773723503,35-20-20-10-15-v4-full,0.1721164456102463,-0.19777323694690385,1.1716117998790059,104.30786566672813
2024-11-13,-0.8042683767937941,1.2101803646547462,1.128340889058907,110.64423168123372,35-20-20-10-15-v4-full,0.22250964067132073,-0.2529310282556212,1.232336682177659,104.41542288995366
2024-11-14,-0.8262639309724537,1.2899855338346884,1.1241899709828087,110.87609062313794,35-20-20-10-15-v4-full,0.18936637452805216,-0.16845160063182973,1.1950104460126671,104.5440235785349
2024-11-15,-0.8297047642643787,1.3534323584666323,1.094112390241324,111.04264105329027,35-20-20-10-15-v4-full,0.09745983344806597,-0.038096858043703774,1.037760837159407,104.3506456329743
2024-11-18,,,,,incompleta-v4,,,,
2024-11-19,-0.853249147142664,1.5507526981863964,1.085451626553578,111.72786516287596,35-20-20-10-15-v4-full,0.06700574414954064,0.15342669851736335,0.9970953747308418,104.90848689060232
2024-11-20,-0.8279306156091324,1.6473760431215174,1.092973613188969,112.22177836957228,35-20-20-10-15-v4-full,0.05734602827749091,0.27929427027683373,0.9329311155624368,105.21773752416702
2024-11-21,-0.801449420683844,1.5455621220568712,1.2518898468374893,112.30449745167351,35-20-20-10-15-v4-full,0.10211136409219734,0.16125172836159418,1.093321093448548,105.30322097657282
2024-11-22,-0.7778353900854659,1.4526870815911384,1.248680682465852,112.0076234859758,35-20-20-10-15-v4-full,0.20704057328666015,-0.00771436299891981,1.180914583056049,105.21359256733012
2024-11-25,-0.7687333877288385,1.765423535519278,1.1753471718801316,113.10709253347225,35-20-20-10-15-v4-full,0.24892872690252088,0.2733620897362079,1.1325960182148855,106.36371050382324
2024-11-26,-0.745645678188013,1.5886426663180304,1.2511818942765116,112.6703628460511,35-20-20-10-15-v4-full,0.2980431681087594,0.07049443703361846,1.222331852692837,105.9484800234296
2024-11-27,-0.7248794496510831,1.6756597603571184,1.279608333037343,113.16217911898879,35-20-20-10-15-v4-full,0.3202346233928032,0.15565553822367462,1.2326744371658327,106.39265098286647
2024-11-28,-0.7058544563877311,1.6239104965770084,1.2885460221448213,113.04411376305877,35-20-20-10-15-v4-full,,,,
2024-11-29,-0.8479253662727632,1.6538995243976218,1.282984865129133,112.65291879720439,35-20-20-10-15-v4-full,0.22884356171455245,0.10497207356651828,1.251100379437804,105.91611326404389
2024-12-02,-0.8283460990047833,1.8780996709917288,1.275781217544636,113.60023770005752,35-20-20-10-15-v4-full,0.2611676377530001,0.3186695433150841,1.233669734264354,106.8404607962391
2024-12-03,-0.7994909759417859,1.7124376943505717,1.2634424719423702,113.00773586020772,35-20-20-10-15-v4-full,0.29481787943826565,0.14823419470569732,1.2029822369755019,106.19977650447785
2024-12-04,-0.7795746578823264,1.675105624891551,0.8178941391671029,111.81424386364156,35-20-20-10-15-v4-full,0.309182098778894,0.11627438255887212,0.7324900507248484,104.94598155795612
2024-12-05,-0.7708510235288017,1.672124986262968,0.8107045776658709,111.8148801256115,35-20-20-10-15-v4-full,0.3151343537985831,0.11553016310832165,0.7039081124986716,104.89238272715738
2024-12-06,-0.7628932059586423,1.803895225097396,0.8191555588402017,112.3909408953806,35-20-20-10-15-v4-full,0.366655952273066,0.210170671322637,0.7301291769017649,105.51682301568307
2024-12-09,-0.732766880095082,1.8605914190652082,0.8972327701575488,112.91836084006766,35-20-20-10-15-v4-full,0.3204379881810635,0.3347368157476096,0.7290614440953922,105.85065538704502
2024-12-10,-0.7002074975070317,1.7741817264226443,0.8158353247390421,112.48318629500932,35-20-20-10-15-v4-full,0.36022057629207194,0.24412344428132782,0.6335255367047097,105.38860119109171
2024-12-11,-0.6816910749144988,1.7576648004285584,0.8401846116471373,112.54279928737708,35-20-20-10-15-v4-full,0.4200773463765922,0.19681162989197065,0.6657195065149135,105.48933755335561
2024-12-12,-0.6596568882047532,1.8504173595351474,0.8314638948146478,112.96912738520632,35-20-20-10-15-v4-full,0.4278780857692891,0.3029596459292929,0.6317424680462973,105.8562896092078
2024-12-13,-0.63276006772727,2.0233124559290228,0.8287443472029735,113.74804777342383,35-20-20-10-15-v4-full,0.4685699289810781,0.46934190376892637,0.6245997909349039,106.64638339902912
2024-12-16,-0.5990677280052206,2.310995507702089,0.8427038527917667,115.05160193351526,35-20-20-10-15-v4-full,0.4540523693448253,0.7986380766692296,0.5992145020717382,107.84929340974553
2024-12-17,-0.5703790930640613,1.7317273875117833,0.807258942885077,112.74632740028136,35-20-20-10-15-v4-full,0.413289502768901,0.2768284352121253,0.5155531774236584,105.41023149928118
2024-12-18,-0.5684649773146787,2.3059052057344234,0.576448626882627,114.47271228828863,35-20-20-10-15-v4-full,-0.3311822193398172,1.346156324004526,-0.041918936868865275,105.68821174133896
2024-12-19,-0.5629546520368631,2.0885965833001965,0.1921763004702936,112.66208312099324,35-20-20-10-15-v4-full,-0.09379456089637717,0.9509956320382915,-0.30958567495385275,104.26925893281359
2024-12-20,-0.5536296267044816,1.9199261714045843,0.17861297302617357,111.98613074346383,35-20-20-10-15-v4-full,0.2866126333801835,0.5496818028668604,-0.18302477713379195,104.31183104064598
2024-12-23,-0.5334767473004477,1.9213098709364411,0.1887305257188232,112.087494501237,35-20-20-10-15-v4-full,0.40198169737279466,0.4879463407045115,-0.14251310455381022,104.56996009742068
2024-12-24,-0.07622339082836234,1.9417588973251487,0.18061764655087095,113.74939515652426,35-20-20-10-15-v4-full,1.0067422666230679,0.4105044867698173,-0.11024361406369268,106.45752840028315
2024-12-25,,,,,incompleta-v4,,,,
2024-12-26,-0.5165878412950683,1.8897987443931168,0.19356171289804797,112.0326391340306,35-20-20-10-15-v4-full,0.5241387079373163,0.37605279252320933,-0.11415366772508756,104.62083403374311
2024-12-27,-0.5123064853500126,2.173275485993965,0.1970574074933209,113.19027008272987,35-20-20-10-15-v4-full,0.45145364475374916,0.7041692458067652,-0.13642084098424523,105.62323419258695
2024-12-30,-0.6515899837757716,1.966030030241785,0.2005392485455713,111.88250061786162,35-20-20-10-15-v4-full,0.22410885798926994,0.5496419460407871,-0.15680138001456134,104.15846689227156
2024-12-31,,,,,incompleta-v4,,,,
2025-01-01,,,,,incompleta-v4,,,,
2025-01-02,-0.6113836963357452,2.0956395883051018,0.17783096331750048,112.4848901430848,35-20-20-10-15-v4-full,0.23407050959348297,0.6928120666178603,-0.187138816248397,104.69016956461002
2025-01-03,-0.6072979016424452,2.0192435713293264,0.1602399009365614,112.1496287006559,35-20-20-10-15-v4-full,0.332160906778847,0.5485533554531798,-0.19178705784823133,104.44483050610049
2025-01-06,-0.6005182481492357,1.99597299211224,0.47942363030293883,112.87823449442973,35-20-20-10-15-v4-full,0.338420075814051,0.5198030608107498,0.12090753460246195,105.13347290028071
2025-01-07,-0.5916844655985327,1.9190777816376046,0.47564270101655515,112.5921195682427,35-20-20-10-15-v4-full,0.2524233780225654,0.5045935675282296,0.10263405339192849,104.7259627818541
2025-01-08,-0.583316337834602,1.9412674008385358,0.406308568022303,112.53683115973455,35-20-20-10-15-v4-full,0.2630478860781832,0.5183613781919925,0.029715219917139768,104.63592271901683
2025-01-09,-0.5729589227264553,1.9267897670363272,0.406252306398006,112.51503092334349,35-20-20-10-15-v4-full,,,,
2025-01-10,-0.5601203354298203,1.6309482911148434,0.47971844254276286,111.56026541555767,35-20-20-10-15-v4-full,0.19621026967232214,0.27285206054139577,0.10002271722091705,103.59572253425338
2025-01-13,-0.5456204258400145,1.7776385568462671,-0.09105185554737857,110.77085041682233,35-20-20-10-15-v4-full,0.22499111112585934,0.4029359579676768,-0.47056681545913925,102.79031723734575
2025-01-14,-0.5304908981854684,1.8400521612341612,-0.10211581930231092,111.04579827177747,35-20-20-10-15-v4-full,0.26110742509446083,0.44407952953599894,-0.4837274093221361,103.04839713785165
2025-01-15,-0.5449745849647162,1.8128005211140272,-0.10455109443311796,110.88001061974256,35-20-20-10-15-v4-full,0.3583972370202658,0.3178592503414437,-0.5047076978244798,102.83157964155788
2025-01-16,-0.5376167872718663,1.7132385267558452,-0.17089756941011222,110.34164874679232,35-20-20-10-15-v4-full,0.3395263475733963,0.2332221694669545,-0.5725870398566592,102.25728484991544
2025-01-17,-0.5406344980049566,1.6530381859333576,-0.47496924571804794,109.33010620516671,35-20-20-10-15-v4-full,0.35655552085510756,0.1472257768781564,-0.8860323604253169,101.1892880846246
2025-01-20,-0.5358899306952922,1.7030843379209295,-0.37792841485262224,109.78949887586438,35-20-20-10-15-v4-full,,,,
2025-01-21,-0.5303472267048674,1.6562514626248692,-0.00506407146615886,110.55372769711279,35-20-20-10-15-v4-full,0.396521840628573,0.11382456694307441,-0.42717061534698086,102.34271972678722
2025-01-22,-0.5293960157026825,1.3789340580617009,-0.008345252604569206,109.43958436452175,35-20-20-10-15-v4-full,0.3896729722065678,-0.1634613077513325,-0.431064753996474,101.19986984190885
2025-01-23,-0.5269714462248051,1.3833116065742062,-0.06514718455620493,109.32357572186524,35-20-20-10-15-v4-full,0.38935467999270845,-0.16253683578354772,-0.4894776805018918,101.05642139076794
2025-01-24,-0.5157600115332155,1.4002455262701494,-0.19907455129107016,109.09573300523242,35-20-20-10-15-v4-full,0.400762867016339,-0.15316519671516504,-0.6254403841801663,100.79392984242848
2025-01-27,-0.5109384350981586,1.3572976851144638,-0.5426916411116025,108.08177443358105,35-20-20-10-15-v4-full,0.292803288171283,-0.077988022987874,-0.9274326278944229,99.96179940209431
2025-01-28,-0.5150962715469745,1.4014087973491711,-0.5507838567515377,108.22343591584918,35-20-20-10-15-v4-full,0.340091904217119,-0.09233534103639829,-0.9533114010923318,100.00522335306587
2025-01-29,-0.504235617094534,1.3698624941662967,-0.5823236103859647,108.05641360961516,35-20-20-10-15-v4-full,0.34229564594011497,-0.11814316322479401,-0.9805718200771165,99.84155411288081
2025-01-30,-0.4988418653553752,1.4441851188903647,-0.5811151568852183,108.37560337335034,35-20-20-10-15-v4-full,0.368573719200177,-0.07223549980250299,-0.9887732247682238,100.09665451125242
2025-01-31,-0.5736828443453886,1.3500191407202538,-0.5736544926238742,107.75564769485823,35-20-20-10-15-v4-full,0.2673644812734244,-0.1437860277494729,-0.9713371551932168,99.49981024065843
2025-02-03,-0.5763179345809278,1.287242292432684,-0.6019919695962662,107.42447379345258,35-20-20-10-15-v4-full,0.19399179754077933,-0.12028881965806337,-0.9615970078442745,99.36134504833217
2025-02-04,-0.5696713424195736,1.2389654352490584,-0.5980744041262662,107.26442335095781,35-20-20-10-15-v4-full,0.24711420796328554,-0.224461401366701,-0.9796406880557558,99.08547395744768
2025-02-05,-0.5633576998689287,1.1173663837305554,-0.6071995411917079,106.77731205114745,35-20-20-10-15-v4-full,0.2959024468556124,-0.402925740871392,-1.0113644299202431,98.46306608089084
2025-02-06,-0.5579602044299423,1.243124118212487,-0.6051731786278917,107.30430012952117,35-20-20-10-15-v4-full,0.30546119135363237,-0.2871511539941589,-1.010954764457353,98.96064419780006
2025-02-07,-0.5549443939205811,1.2015467877507062,-0.6472174243329853,107.04343553019407,35-20-20-10-15-v4-full,0.27404289233768364,-0.28588432189294877,-1.0315423208847296,98.80427858858064
2025-02-10,-0.5519296707754621,1.1248870290589699,-0.328153358179541,107.54500819181865,35-20-20-10-15-v4-full,0.2945345025158236,-0.39121078286813726,-0.7238789911199135,99.22385170471543
2025-02-11,-0.5471001178186576,1.157994350095203,-0.7438671886554014,106.65505633512277,35-20-20-10-15-v4-full,0.28949400197029307,-0.3499971322366324,-1.132482046731114,98.34955691630408
2025-02-12,-0.23771248314357526,1.0157503936825607,-0.7643633631960793,107.11769679448328,35-20-20-10-15-v4-full,0.5989839758840605,-0.4963100653595687,-1.1523506676556108,98.79784854019928
2025-02-13,-0.25307707912314525,1.1406554270501699,-0.7753543144169021,107.53606346397316,35-20-20-10-15-v4-full,0.6014438026055698,-0.4051904641123485,-1.1732806932078232,99.11861127483292
2025-02-14,-0.21643986585182676,1.0734763471300015,-0.6024158188446312,107.82792362967278,35-20-20-10-15-v4-full,0.6414958135007365,-0.48662850881378605,-0.9997436659860588,99.36688370221466
2025-02-17,-0.4543151701388145,1.1904863413914881,-1.0037656068314436,106.46002557174724,35-20-20-10-15-v4-full,,,,
2025-02-18,-0.39156708276792757,1.002212211004328,-1.0060866133028974,105.92074483981807,35-20-20-10-15-v4-full,0.4458801088644759,-0.5310207954717476,-1.3862722899849922,97.53833802935857
2025-02-19,-0.3782130199969637,1.0527797348725654,-1.0035049785744228,106.17620824181058,35-20-20-10-15-v4-full,0.45705536440348277,-0.4804137393170069,-1.3778143345032823,97.80102453706833
2025-02-20,-0.4129174702644747,1.0181287600451956,-1.0165539113098496,105.88351643472625,35-20-20-10-15-v4-full,0.40815859155495227,-0.49539737849358567,-1.3777698207423892,97.5700625597944
2025-02-21,-0.40735098455921465,0.9744011317627719,-0.970578029195378,105.84302832685114,35-20-20-10-15-v4-full,0.3450836157224459,-0.43555014697651573,-1.2860509018604172,97.81798636765383
2025-02-24,-0.417149743675407,1.030774267780301,-0.676294034300103,106.76993520125276,35-20-20-10-15-v4-full,0.31336768205864396,-0.3467249113123141,-0.9743161428629106,98.84161843998109
2025-02-25,-0.4536705939964072,0.9642661461532804,-0.7039216648996357,106.30701066212235,35-20-20-10-15-v4-full,0.26371445094006907,-0.39277451396864094,-0.9889807112697129,98.44697229942378
2025-02-26,-0.4456836610733444,1.0151126503069205,-0.7287103064325218,106.47637934013542,35-20-20-10-15-v4-full,0.2781247755873881,-0.35339933015093394,-1.0146021665518137,98.59085553275496
2025-02-27,-0.4743058878864269,1.0282120993905843,-0.7266473878582663,106.43375663905992,35-20-20-10-15-v4-full,0.19902813667081865,-0.2601177569267805,-0.9697127299010417,98.79936718107051
2025-02-28,-0.5862332434860608,1.0059106870215682,-0.748239487152326,105.89882499675,35-20-20-10-15-v4-full,0.1231130501451746,-0.3404983707417497,-1.013917809350526,98.10162922434718
2025-03-03,,,,,incompleta-v4,,,,
2025-03-04,,,,,incompleta-v4,,,,
2025-03-05,-0.6411451155096116,0.9596674273547108,-0.7255591106673721,105.57836134721252,35-20-20-10-15-v4-full,0.019032001295047674,-0.29812779443842596,-0.9406809275930912,98.0899200629786
2025-03-06,-0.6576468848437547,0.8925425352740436,-0.6951819287725921,105.3280485409573,35-20-20-10-15-v4-full,-0.058321520012258876,-0.25377039075763774,-0.8348719028914496,98.2611349148803
